pst, cfs, stage_ft
2016-01-10 00:00,	3280	,	4.25	
2016-01-10 00:15,	3280	,	4.25	
2016-01-10 00:30,	3380	,	4.32	
2016-01-10 00:45,	3330	,	4.28	
2016-01-10 01:00,	3330	,	4.28	
2016-01-10 01:15,	3240	,	4.22	
2016-01-10 01:30,	3320	,	4.27	
2016-01-10 01:45,	3310	,	4.26	
2016-01-10 02:00,	3280	,	4.25	
2016-01-10 02:15,	3200	,	4.19	
2016-01-10 02:30,	3220	,	4.20	
2016-01-10 02:45,	3280	,	4.25	
2016-01-10 03:00,	3190	,	4.18	
2016-01-10 03:15,	3180	,	4.17	
2016-01-10 03:30,	3160	,	4.16	
2016-01-10 03:45,	3200	,	4.19	
2016-01-10 04:00,	3180	,	4.17	
2016-01-10 04:15,	3190	,	4.18	
2016-01-10 04:30,	3110	,	4.12	
2016-01-10 04:45,	3140	,	4.14	
2016-01-10 05:00,	3090	,	4.10	
2016-01-10 05:15,	3100	,	4.11	
2016-01-10 05:30,	3010	,	4.05	
2016-01-10 05:45,	3040	,	4.07	
2016-01-10 06:00,	3000	,	4.04	
2016-01-10 06:15,	2990	,	4.03	
2016-01-10 06:30,	2960	,	4.01	
2016-01-10 06:45,	2910	,	3.97	
2016-01-10 07:00,	2960	,	4.01	
2016-01-10 07:15,	2890	,	3.95	
2016-01-10 07:30,	2900	,	3.96	
2016-01-10 07:45,	2950	,	4.00	
2016-01-10 08:00,	2910	,	3.97	
2016-01-10 08:15,	2910	,	3.97	
2016-01-10 08:30,	2830	,	3.91	
2016-01-10 08:45,	2830	,	3.91	
2016-01-10 09:00,	2850	,	3.93	
2016-01-10 09:15,	2850	,	3.93	
2016-01-10 09:30,	2800	,	3.89	
2016-01-10 09:45,	2800	,	3.89	
2016-01-10 10:00,	2830	,	3.91	
2016-01-10 10:15,	2800	,	3.89	
2016-01-10 10:30,	2770	,	3.86	
2016-01-10 10:45,	2810	,	3.90	
2016-01-10 11:00,	2780	,	3.87	
2016-01-10 11:15,	2710	,	3.81	
2016-01-10 11:30,	2770	,	3.86	
2016-01-10 11:45,	2770	,	3.86	
2016-01-10 12:00,	2650	,	3.77	
2016-01-10 12:15,	2660	,	3.78	
2016-01-10 12:30,	2680	,	3.79	
2016-01-10 12:45,	2720	,	3.82	
2016-01-10 13:00,	2660	,	3.78	
2016-01-10 13:15,	2630	,	3.76	
2016-01-10 13:30,	2690	,	3.80	
2016-01-10 13:45,	2560	,	3.70	
2016-01-10 14:00,	2680	,	3.79	
2016-01-10 14:15,	2590	,	3.72	
2016-01-10 14:30,	2620	,	3.75	
2016-01-10 14:45,	2620	,	3.75	
2016-01-10 15:00,	2560	,	3.70	
2016-01-10 15:15,	2540	,	3.68	
2016-01-10 15:30,	2560	,	3.70	
2016-01-10 15:45,	2540	,	3.68	
2016-01-10 16:00,	2490	,	3.64	
2016-01-10 16:15,	2550	,	3.69	
2016-01-10 16:30,	2550	,	3.69	
2016-01-10 16:45,	2540	,	3.68	
2016-01-10 17:00,	2460	,	3.62	
2016-01-10 17:15,	2520	,	3.66	
2016-01-10 17:30,	2540	,	3.68	
2016-01-10 17:45,	2490	,	3.64	
2016-01-10 18:00,	2550	,	3.69	
2016-01-10 18:15,	2540	,	3.68	
2016-01-10 18:30,	2430	,	3.60	
2016-01-10 18:45,	2490	,	3.64	
2016-01-10 19:00,	2470	,	3.63	
2016-01-10 19:15,	2420	,	3.59	
2016-01-10 19:30,	2370	,	3.54	
2016-01-10 19:45,	2450	,	3.61	
2016-01-10 20:00,	2450	,	3.61	
2016-01-10 20:15,	2450	,	3.61	
2016-01-10 20:30,	2460	,	3.62	
2016-01-10 20:45,	2430	,	3.60	
2016-01-10 21:00,	2450	,	3.61	
2016-01-10 21:15,	2390	,	3.56	
2016-01-10 21:30,	2370	,	3.54	
2016-01-10 21:45,	2380	,	3.55	
2016-01-10 22:00,	2350	,	3.53	
2016-01-10 22:15,	2380	,	3.55	
2016-01-10 22:30,	2370	,	3.54	
2016-01-10 22:45,	2390	,	3.56	
2016-01-10 23:00,	2370	,	3.54	
2016-01-10 23:15,	2410	,	3.58	
2016-01-10 23:30,	2380	,	3.55	
2016-01-10 23:45,	2350	,	3.53	
2016-01-11 00:00,	2330	,	3.51	
2016-01-11 00:15,	2380	,	3.55	
2016-01-11 00:30,	2390	,	3.56	
2016-01-11 00:45,	2320	,	3.50	
2016-01-11 01:00,	2330	,	3.51	
2016-01-11 01:15,	2380	,	3.55	
2016-01-11 01:30,	2370	,	3.54	
2016-01-11 01:45,	2230	,	3.43	
2016-01-11 02:00,	2320	,	3.50	
2016-01-11 02:15,	2320	,	3.50	
2016-01-11 02:30,	2270	,	3.47	
2016-01-11 02:45,	2350	,	3.53	
2016-01-11 03:00,	2300	,	3.48	
2016-01-11 03:15,	2320	,	3.50	
2016-01-11 03:30,	2330	,	3.51	
2016-01-11 03:45,	2310	,	3.49	
2016-01-11 04:00,	2340	,	3.52	
2016-01-11 04:15,	2330	,	3.51	
2016-01-11 04:30,	2340	,	3.52	
2016-01-11 04:45,	2320	,	3.50	
2016-01-11 05:00,	2250	,	3.45	
2016-01-11 05:15,	2220	,	3.42	
2016-01-11 05:30,	2260	,	3.46	
2016-01-11 05:45,	2250	,	3.45	
2016-01-11 06:00,	2230	,	3.43	
2016-01-11 06:15,	2230	,	3.43	
2016-01-11 06:30,	2240	,	3.44	
2016-01-11 06:45,	2240	,	3.44	
2016-01-11 07:00,	2170	,	3.38	
2016-01-11 07:15,	2230	,	3.43	
2016-01-11 07:30,	2240	,	3.44	
2016-01-11 07:45,	2220	,	3.42	
2016-01-11 08:00,	2260	,	3.46	
2016-01-11 08:15,	2220	,	3.42	
2016-01-11 08:30,	2240	,	3.44	
2016-01-11 08:45,	2240	,	3.44	
2016-01-11 09:00,	2220	,	3.42	
2016-01-11 09:15,	2230	,	3.43	
2016-01-11 09:30,	2230	,	3.43	
2016-01-11 09:45,	2270	,	3.47	
2016-01-11 10:00,	2160	,	3.37	
2016-01-11 10:15,	2230	,	3.43	
2016-01-11 10:30,	2210	,	3.41	
2016-01-11 10:45,	2200	,	3.40	
2016-01-11 11:00,	2170	,	3.38	
2016-01-11 11:15,	2240	,	3.44	
2016-01-11 11:30,	2220	,	3.42	
2016-01-11 11:45,	2210	,	3.41	
2016-01-11 12:00,	2170	,	3.38	
2016-01-11 12:15,	2210	,	3.41	
2016-01-11 12:30,	2140	,	3.35	
2016-01-11 12:45,	2190	,	3.39	
2016-01-11 13:00,	2200	,	3.40	
2016-01-11 13:15,	2060	,	3.29	
2016-01-11 13:30,	2170	,	3.38	
2016-01-11 13:45,	2200	,	3.40	
2016-01-11 14:00,	2170	,	3.38	
2016-01-11 14:15,	2150	,	3.36	
2016-01-11 14:30,	2210	,	3.41	
2016-01-11 14:45,	2190	,	3.39	
2016-01-11 15:00,	2240	,	3.44	
2016-01-11 15:15,	2210	,	3.41	
2016-01-11 15:30,	2230	,	3.43	
2016-01-11 15:45,	2220	,	3.42	
2016-01-11 16:00,	2210	,	3.41	
2016-01-11 16:15,	2170	,	3.38	
2016-01-11 16:30,	2210	,	3.41	
2016-01-11 16:45,	2190	,	3.39	
2016-01-11 17:00,	2210	,	3.41	
2016-01-11 17:15,	2250	,	3.45	
2016-01-11 17:30,	2210	,	3.41	
2016-01-11 17:45,	2220	,	3.42	
2016-01-11 18:00,	2240	,	3.44	
2016-01-11 18:15,	2190	,	3.39	
2016-01-11 18:30,	2260	,	3.46	
2016-01-11 18:45,	2170	,	3.38	
2016-01-11 19:00,	2210	,	3.41	
2016-01-11 19:15,	2250	,	3.45	
2016-01-11 19:30,	2270	,	3.47	
2016-01-11 19:45,	2250	,	3.45	
2016-01-11 20:00,	2250	,	3.45	
2016-01-11 20:15,	2270	,	3.47	
2016-01-11 20:30,	2220	,	3.42	
2016-01-11 20:45,	2270	,	3.47	
2016-01-11 21:00,	2250	,	3.45	
2016-01-11 21:15,	2230	,	3.43	
2016-01-11 21:30,	2250	,	3.45	
2016-01-11 21:45,	2320	,	3.50	
2016-01-11 22:00,	2230	,	3.43	
2016-01-11 22:15,	2260	,	3.46	
2016-01-11 22:30,	2330	,	3.51	
2016-01-11 22:45,	2240	,	3.44	
2016-01-11 23:00,	2340	,	3.52	
2016-01-11 23:15,	2300	,	3.48	
2016-01-11 23:30,	2300	,	3.48	
2016-01-11 23:45,	2270	,	3.47	
2016-01-12 00:00,	2320	,	3.50	
2016-01-12 00:15,	2320	,	3.50	
2016-01-12 00:30,	2260	,	3.46	
2016-01-12 00:45,	2300	,	3.48	
2016-01-12 01:00,	2330	,	3.51	
2016-01-12 01:15,	2380	,	3.55	
2016-01-12 01:30,	2320	,	3.50	
2016-01-12 01:45,	2320	,	3.50	
2016-01-12 02:00,	2320	,	3.50	
2016-01-12 02:15,	2230	,	3.43	
2016-01-12 02:30,	2390	,	3.56	
2016-01-12 02:45,	2260	,	3.46	
2016-01-12 03:00,	2330	,	3.51	
2016-01-12 03:15,	2300	,	3.48	
2016-01-12 03:30,	2350	,	3.53	
2016-01-12 03:45,	2320	,	3.50	
2016-01-12 04:00,	2310	,	3.49	
2016-01-12 04:15,	2330	,	3.51	
2016-01-12 04:30,	2270	,	3.47	
2016-01-12 04:45,	2320	,	3.50	
2016-01-12 05:00,	2330	,	3.51	
2016-01-12 05:15,	2310	,	3.49	
2016-01-12 05:30,	2240	,	3.44	
2016-01-12 05:45,	2340	,	3.52	
2016-01-12 06:00,	2240	,	3.44	
2016-01-12 06:15,	2240	,	3.44	
2016-01-12 06:30,	2340	,	3.52	
2016-01-12 06:45,	2260	,	3.46	
2016-01-12 07:00,	2240	,	3.44	
2016-01-12 07:15,	2270	,	3.47	
2016-01-12 07:30,	2320	,	3.50	
2016-01-12 07:45,	2230	,	3.43	
2016-01-12 08:00,	2230	,	3.43	
2016-01-12 08:15,	2250	,	3.45	
2016-01-12 08:30,	2220	,	3.42	
2016-01-12 08:45,	2260	,	3.46	
2016-01-12 09:00,	2240	,	3.44	
2016-01-12 09:15,	2200	,	3.40	
2016-01-12 09:30,	2260	,	3.46	
2016-01-12 09:45,	2260	,	3.46	
2016-01-12 10:00,	2250	,	3.45	
2016-01-12 10:15,	2240	,	3.44	
2016-01-12 10:30,	2200	,	3.40	
2016-01-12 10:45,	2240	,	3.44	
2016-01-12 11:00,	2240	,	3.44	
2016-01-12 11:15,	2230	,	3.43	
2016-01-12 11:30,	2240	,	3.44	
2016-01-12 11:45,	2250	,	3.45	
2016-01-12 12:00,	2210	,	3.41	
2016-01-12 12:15,	2240	,	3.44	
2016-01-12 12:30,	2240	,	3.44	
2016-01-12 12:45,	2220	,	3.42	
2016-01-12 13:00,	2240	,	3.44	
2016-01-12 13:15,	2220	,	3.42	
2016-01-12 13:30,	2200	,	3.40	
2016-01-12 13:45,	2190	,	3.39	
2016-01-12 14:00,	2150	,	3.36	
2016-01-12 14:15,	2200	,	3.40	
2016-01-12 14:30,	2220	,	3.42	
2016-01-12 14:45,	2240	,	3.44	
2016-01-12 15:00,	2240	,	3.44	
2016-01-12 15:15,	2220	,	3.42	
2016-01-12 15:30,	2240	,	3.44	
2016-01-12 15:45,	2130	,	3.34	
2016-01-12 16:00,	2190	,	3.39	
2016-01-12 16:15,	2230	,	3.43	
2016-01-12 16:30,	2140	,	3.35	
2016-01-12 16:45,	2240	,	3.44	
2016-01-12 17:00,	2230	,	3.43	
2016-01-12 17:15,	2210	,	3.41	
2016-01-12 17:30,	2230	,	3.43	
2016-01-12 17:45,	2240	,	3.44	
2016-01-12 18:00,	2240	,	3.44	
2016-01-12 18:15,	2170	,	3.38	
2016-01-12 18:30,	2200	,	3.40	
2016-01-12 18:45,	2240	,	3.44	
2016-01-12 19:00,	2230	,	3.43	
2016-01-12 19:15,	2210	,	3.41	
2016-01-12 19:30,	2260	,	3.46	
2016-01-12 19:45,	2260	,	3.46	
2016-01-12 20:00,	2330	,	3.51	
2016-01-12 20:15,	2350	,	3.53	
2016-01-12 20:30,	2380	,	3.55	
2016-01-12 20:45,	2400	,	3.57	
2016-01-12 21:00,	2410	,	3.58	
2016-01-12 21:15,	2530	,	3.67	
2016-01-12 21:30,	2600	,	3.73	
2016-01-12 21:45,	2710	,	3.81	
2016-01-12 22:00,	2780	,	3.87	
2016-01-12 22:15,	2830	,	3.91	
2016-01-12 22:30,	2950	,	4.00	
2016-01-12 22:45,	3010	,	4.05	
2016-01-12 23:00,	3250	,	4.23	
2016-01-12 23:15,	3220	,	4.20	
2016-01-12 23:30,	3350	,	4.29	
2016-01-12 23:45,	3420	,	4.35	
2016-01-13 00:00,	3540	,	4.43	
2016-01-13 00:15,	3650	,	4.51	
2016-01-13 00:30,	3790	,	4.60	
2016-01-13 00:45,	4010	,	4.75	
2016-01-13 01:00,	4040	,	4.77	
2016-01-13 01:15,	4300	,	4.95	
2016-01-13 01:30,	4640	,	5.17	
2016-01-13 01:45,	4850	,	5.31	
2016-01-13 02:00,	4920	,	5.36	
2016-01-13 02:15,	5490	,	5.73	
2016-01-13 02:30,	5780	,	5.91	
2016-01-13 02:45,	5770	,	5.90	
2016-01-13 03:00,	6220	,	6.18	
2016-01-13 03:15,	6290	,	6.22	
2016-01-13 03:30,	6570	,	6.39	
2016-01-13 03:45,	7030	,	6.66	
2016-01-13 04:00,	7190	,	6.75	
2016-01-13 04:15,	7450	,	6.90	
2016-01-13 04:30,	7540	,	6.95	
2016-01-13 04:45,	7940	,	7.17	
2016-01-13 05:00,	8010	,	7.21	
2016-01-13 05:15,	8410	,	7.43	
2016-01-13 05:30,	8580	,	7.52	
2016-01-13 05:45,	9050	,	7.77	
2016-01-13 06:00,	9190	,	7.84	
2016-01-13 06:15,	9130	,	7.81	
2016-01-13 06:30,	9510	,	8.01	
2016-01-13 06:45,	9280	,	7.89	
2016-01-13 07:00,	9220	,	7.86	
2016-01-13 07:15,	9770	,	8.14	
2016-01-13 07:30,	9240	,	7.87	
2016-01-13 07:45,	9940	,	8.23	
2016-01-13 08:00,	9850	,	8.18	
2016-01-13 08:15,	9940	,	8.23	
2016-01-13 08:30,	9830	,	8.17	
2016-01-13 08:45,	9630	,	8.07	
2016-01-13 09:00,	10100	,	8.33	
2016-01-13 09:15,	9630	,	8.07	
2016-01-13 09:30,	9530	,	8.02	
2016-01-13 09:45,	9920	,	8.22	
2016-01-13 10:00,	9510	,	8.01	
2016-01-13 10:15,	8990	,	7.74	
2016-01-13 10:30,	9320	,	7.91	
2016-01-13 10:45,	9240	,	7.87	
2016-01-13 11:00,	9380	,	7.94	
2016-01-13 11:15,	9050	,	7.77	
2016-01-13 11:30,	9130	,	7.81	
2016-01-13 11:45,	8670	,	7.57	
2016-01-13 12:00,	8810	,	7.64	
2016-01-13 12:15,	8770	,	7.62	
2016-01-13 12:30,	8820	,	7.65	
2016-01-13 12:45,	9010	,	7.75	
2016-01-13 13:00,	8880	,	7.68	
2016-01-13 13:15,	8560	,	7.51	
2016-01-13 13:30,	8920	,	7.70	
2016-01-13 13:45,	8790	,	7.63	
2016-01-13 14:00,	8540	,	7.50	
2016-01-13 14:15,	8750	,	7.61	
2016-01-13 14:30,	8560	,	7.51	
2016-01-13 14:45,	8600	,	7.53	
2016-01-13 15:00,	8710	,	7.59	
2016-01-13 15:15,	8620	,	7.54	
2016-01-13 15:30,	8580	,	7.52	
2016-01-13 15:45,	8580	,	7.52	
2016-01-13 16:00,	8270	,	7.35	
2016-01-13 16:15,	8790	,	7.63	
2016-01-13 16:30,	8490	,	7.47	
2016-01-13 16:45,	8210	,	7.32	
2016-01-13 17:00,	8410	,	7.43	
2016-01-13 17:15,	8030	,	7.22	
2016-01-13 17:30,	8160	,	7.29	
2016-01-13 17:45,	8190	,	7.31	
2016-01-13 18:00,	8140	,	7.28	
2016-01-13 18:15,	8170	,	7.30	
2016-01-13 18:30,	8170	,	7.30	
2016-01-13 18:45,	7970	,	7.19	
2016-01-13 19:00,	7920	,	7.16	
2016-01-13 19:15,	7680	,	7.03	
2016-01-13 19:30,	7520	,	6.94	
2016-01-13 19:45,	7670	,	7.02	
2016-01-13 20:00,	7740	,	7.06	
2016-01-13 20:15,	7240	,	6.78	
2016-01-13 20:30,	7310	,	6.82	
2016-01-13 20:45,	7140	,	6.72	
2016-01-13 21:00,	7290	,	6.81	
2016-01-13 21:15,	7350	,	6.84	
2016-01-13 21:30,	6980	,	6.63	
2016-01-13 21:45,	7050	,	6.67	
2016-01-13 22:00,	6740	,	6.49	
2016-01-13 22:15,	6930	,	6.60	
2016-01-13 22:30,	6900	,	6.58	
2016-01-13 22:45,	6520	,	6.36	
2016-01-13 23:00,	6660	,	6.44	
2016-01-13 23:15,	6400	,	6.29	
2016-01-13 23:30,	6550	,	6.38	
2016-01-13 23:45,	6490	,	6.34	
2016-01-14 00:00,	6170	,	6.15	
2016-01-14 00:15,	6290	,	6.22	
2016-01-14 00:30,	6190	,	6.16	
2016-01-14 00:45,	6270	,	6.21	
2016-01-14 01:00,	6170	,	6.15	
2016-01-14 01:15,	5930	,	6.00	
2016-01-14 01:30,	5940	,	6.01	
2016-01-14 01:45,	5700	,	5.86	
2016-01-14 02:00,	5910	,	5.99	
2016-01-14 02:15,	5720	,	5.87	
2016-01-14 02:30,	5780	,	5.91	
2016-01-14 02:45,	5700	,	5.86	
2016-01-14 03:00,	5730	,	5.88	
2016-01-14 03:15,	5690	,	5.85	
2016-01-14 03:30,	5690	,	5.85	
2016-01-14 03:45,	5590	,	5.79	
2016-01-14 04:00,	5540	,	5.76	
2016-01-14 04:15,	5540	,	5.76	
2016-01-14 04:30,	5570	,	5.78	
2016-01-14 04:45,	5510	,	5.74	
2016-01-14 05:00,	5340	,	5.63	
2016-01-14 05:15,	5260	,	5.58	
2016-01-14 05:30,	5370	,	5.65	
2016-01-14 05:45,	5230	,	5.56	
2016-01-14 06:00,	5230	,	5.56	
2016-01-14 06:15,	5310	,	5.61	
2016-01-14 06:30,	5250	,	5.57	
2016-01-14 06:45,	5260	,	5.58	
2016-01-14 07:00,	5110	,	5.48	
2016-01-14 07:15,	5280	,	5.59	
2016-01-14 07:30,	5080	,	5.46	
2016-01-14 07:45,	5120	,	5.49	
2016-01-14 08:00,	5120	,	5.49	
2016-01-14 08:15,	5050	,	5.44	
2016-01-14 08:30,	5050	,	5.44	
2016-01-14 08:45,	5030	,	5.43	
2016-01-14 09:00,	4980	,	5.40	
2016-01-14 09:15,	5000	,	5.41	
2016-01-14 09:30,	4860	,	5.32	
2016-01-14 09:45,	4940	,	5.37	
2016-01-14 10:00,	4980	,	5.40	
2016-01-14 10:15,	4910	,	5.35	
2016-01-14 10:30,	4790	,	5.27	
2016-01-14 10:45,	4880	,	5.33	
2016-01-14 11:00,	4700	,	5.21	
2016-01-14 11:15,	4740	,	5.24	
2016-01-14 11:30,	4800	,	5.28	
2016-01-14 11:45,	4770	,	5.26	
2016-01-14 12:00,	4800	,	5.28	
2016-01-14 12:15,	4680	,	5.20	
2016-01-14 12:30,	4730	,	5.23	
2016-01-14 12:45,	4760	,	5.25	
2016-01-14 13:00,	4650	,	5.18	
2016-01-14 13:15,	4570	,	5.12	
2016-01-14 13:30,	4550	,	5.11	
2016-01-14 13:45,	4640	,	5.17	
2016-01-14 14:00,	4670	,	5.19	
2016-01-14 14:15,	4640	,	5.17	
2016-01-14 14:30,	4640	,	5.17	
2016-01-14 14:45,	4760	,	5.25	
2016-01-14 15:00,	4740	,	5.24	
2016-01-14 15:15,	4830	,	5.30	
2016-01-14 15:30,	4850	,	5.31	
2016-01-14 15:45,	4970	,	5.39	
2016-01-14 16:00,	4910	,	5.35	
2016-01-14 16:15,	5050	,	5.44	
2016-01-14 16:30,	5000	,	5.41	
2016-01-14 16:45,	4860	,	5.32	
2016-01-14 17:00,	4860	,	5.32	
2016-01-14 17:15,	4760	,	5.25	
2016-01-14 17:30,	4880	,	5.33	
2016-01-14 17:45,	4830	,	5.30	
2016-01-14 18:00,	4950	,	5.38	
2016-01-14 18:15,	4800	,	5.28	
2016-01-14 18:30,	4980	,	5.40	
2016-01-14 18:45,	4830	,	5.30	
2016-01-14 19:00,	4980	,	5.40	
2016-01-14 19:15,	4950	,	5.38	
2016-01-14 19:30,	4820	,	5.29	
2016-01-14 19:45,	4920	,	5.36	
2016-01-14 20:00,	4940	,	5.37	
2016-01-14 20:15,	4950	,	5.38	
2016-01-14 20:30,	5030	,	5.43	
2016-01-14 20:45,	5030	,	5.43	
2016-01-14 21:00,	5180	,	5.53	
2016-01-14 21:15,	5180	,	5.53	
2016-01-14 21:30,	5090	,	5.47	
2016-01-14 21:45,	4980	,	5.40	
2016-01-14 22:00,	5150	,	5.51	
2016-01-14 22:15,	5140	,	5.50	
2016-01-14 22:30,	4980	,	5.40	
2016-01-14 22:45,	5230	,	5.56	
2016-01-14 23:00,	5170	,	5.52	
2016-01-14 23:15,	5200	,	5.54	
2016-01-14 23:30,	5280	,	5.59	
2016-01-14 23:45,	4940	,	5.37	
2016-01-15 00:00,	5280	,	5.59	
2016-01-15 00:15,	5420	,	5.68	
2016-01-15 00:30,	5340	,	5.63	
2016-01-15 00:45,	5200	,	5.54	
2016-01-15 01:00,	5180	,	5.53	
2016-01-15 01:15,	5170	,	5.52	
2016-01-15 01:30,	5390	,	5.66	
2016-01-15 01:45,	5320	,	5.62	
2016-01-15 02:00,	5390	,	5.66	
2016-01-15 02:15,	5350	,	5.64	
2016-01-15 02:30,	5350	,	5.64	
2016-01-15 02:45,	5230	,	5.56	
2016-01-15 03:00,	5260	,	5.58	
2016-01-15 03:15,	5370	,	5.65	
2016-01-15 03:30,	5280	,	5.59	
2016-01-15 03:45,	5290	,	5.60	
2016-01-15 04:00,	5260	,	5.58	
2016-01-15 04:15,	5050	,	5.44	
2016-01-15 04:30,	5170	,	5.52	
2016-01-15 04:45,	5150	,	5.51	
2016-01-15 05:00,	5260	,	5.58	
2016-01-15 05:15,	5060	,	5.45	
2016-01-15 05:30,	5290	,	5.60	
2016-01-15 05:45,	5030	,	5.43	
2016-01-15 06:00,	4980	,	5.40	
2016-01-15 06:15,	5030	,	5.43	
2016-01-15 06:30,	4940	,	5.37	
2016-01-15 06:45,	4970	,	5.39	
2016-01-15 07:00,	5060	,	5.45	
2016-01-15 07:15,	5010	,	5.42	
2016-01-15 07:30,	4850	,	5.31	
2016-01-15 07:45,	4820	,	5.29	
2016-01-15 08:00,	4880	,	5.33	
2016-01-15 08:15,	4940	,	5.37	
2016-01-15 08:30,	4830	,	5.30	
2016-01-15 08:45,	4570	,	5.12	
2016-01-15 09:00,	4760	,	5.25	
2016-01-15 09:15,	4670	,	5.19	
2016-01-15 09:30,	4650	,	5.18	
2016-01-15 09:45,	4790	,	5.27	
2016-01-15 10:00,	4480	,	5.06	
2016-01-15 10:15,	4630	,	5.16	
2016-01-15 10:30,	4570	,	5.12	
2016-01-15 10:45,	4520	,	5.09	
2016-01-15 11:00,	4610	,	5.15	
2016-01-15 11:15,	4230	,	4.90	
2016-01-15 11:30,	4630	,	5.16	
2016-01-15 11:45,	4510	,	5.08	
2016-01-15 12:00,	4390	,	5.01	
2016-01-15 12:15,	4230	,	4.90	
2016-01-15 12:30,	4420	,	5.03	
2016-01-15 12:45,	4230	,	4.90	
2016-01-15 13:00,	4480	,	5.06	
2016-01-15 13:15,	4040	,	4.77	
2016-01-15 13:30,	4300	,	4.95	
2016-01-15 13:45,	4390	,	5.01	
2016-01-15 14:00,	4110	,	4.82	
2016-01-15 14:15,	4040	,	4.77	
2016-01-15 14:30,	4040	,	4.77	
2016-01-15 14:45,	4040	,	4.77	
2016-01-15 15:00,	3690	,	4.54	
2016-01-15 15:15,	3900	,	4.68	
2016-01-15 15:30,	3920	,	4.70	
2016-01-15 15:45,	3850	,	4.65	
2016-01-15 16:00,	4060	,	4.79	
2016-01-15 16:15,	3840	,	4.64	
2016-01-15 16:30,	4010	,	4.75	
2016-01-15 16:45,	3680	,	4.53	
2016-01-15 17:00,	3800	,	4.61	
2016-01-15 17:15,	3880	,	4.67	
2016-01-15 17:30,	3530	,	4.42	
2016-01-15 17:45,	3800	,	4.61	
2016-01-15 18:00,	3850	,	4.65	
2016-01-15 18:15,	3800	,	4.61	
2016-01-15 18:30,	3750	,	4.57	
2016-01-15 18:45,	3810	,	4.62	
2016-01-15 19:00,	3720	,	4.56	
2016-01-15 19:15,	3770	,	4.59	
2016-01-15 19:30,	3750	,	4.57	
2016-01-15 19:45,	3700	,	4.55	
2016-01-15 20:00,	3870	,	4.66	
2016-01-15 20:15,	3770	,	4.59	
2016-01-15 20:30,	3850	,	4.65	
2016-01-15 20:45,	3770	,	4.59	
2016-01-15 21:00,	3770	,	4.59	
2016-01-15 21:15,	3700	,	4.55	
2016-01-15 21:30,	3660	,	4.52	
2016-01-15 21:45,	3880	,	4.67	
2016-01-15 22:00,	3800	,	4.61	
2016-01-15 22:15,	3900	,	4.68	
2016-01-15 22:30,	3980	,	4.73	
2016-01-15 22:45,	4020	,	4.76	
2016-01-15 23:00,	4020	,	4.76	
2016-01-15 23:15,	4080	,	4.80	
2016-01-15 23:30,	4020	,	4.76	
2016-01-15 23:45,	3910	,	4.69	
2016-01-16 00:00,	4080	,	4.80	
2016-01-16 00:15,	3940	,	4.71	
2016-01-16 00:30,	3870	,	4.66	
2016-01-16 00:45,	3990	,	4.74	
2016-01-16 01:00,	4040	,	4.77	
2016-01-16 01:15,	3980	,	4.73	
2016-01-16 01:30,	4020	,	4.76	
2016-01-16 01:45,	4010	,	4.75	
2016-01-16 02:00,	3980	,	4.73	
2016-01-16 02:15,	4040	,	4.77	
2016-01-16 02:30,	4060	,	4.79	
2016-01-16 02:45,	4150	,	4.85	
2016-01-16 03:00,	4150	,	4.85	
2016-01-16 03:15,	4120	,	4.83	
2016-01-16 03:30,	4230	,	4.90	
2016-01-16 03:45,	3950	,	4.72	
2016-01-16 04:00,	4150	,	4.85	
2016-01-16 04:15,	4320	,	4.96	
2016-01-16 04:30,	4260	,	4.92	
2016-01-16 04:45,	4120	,	4.83	
2016-01-16 05:00,	4280	,	4.93	
2016-01-16 05:15,	4060	,	4.79	
2016-01-16 05:30,	4220	,	4.89	
2016-01-16 05:45,	4080	,	4.80	
2016-01-16 06:00,	4150	,	4.85	
2016-01-16 06:15,	4200	,	4.88	
2016-01-16 06:30,	4630	,	5.16	
2016-01-16 06:45,	4610	,	5.15	
2016-01-16 07:00,	4670	,	5.19	
2016-01-16 07:15,	4940	,	5.37	
2016-01-16 07:30,	4880	,	5.33	
2016-01-16 07:45,	5120	,	5.49	
2016-01-16 08:00,	5080	,	5.46	
2016-01-16 08:15,	4970	,	5.39	
2016-01-16 08:30,	5120	,	5.49	
2016-01-16 08:45,	5210	,	5.55	
2016-01-16 09:00,	5230	,	5.56	
2016-01-16 09:15,	5230	,	5.56	
2016-01-16 09:30,	5210	,	5.55	
2016-01-16 09:45,	5290	,	5.60	
2016-01-16 10:00,	5460	,	5.71	
2016-01-16 10:15,	5540	,	5.76	
2016-01-16 10:30,	5420	,	5.68	
2016-01-16 10:45,	5690	,	5.85	
2016-01-16 11:00,	5620	,	5.81	
2016-01-16 11:15,	5590	,	5.79	
2016-01-16 11:30,	5620	,	5.81	
2016-01-16 11:45,	5730	,	5.88	
2016-01-16 12:00,	5800	,	5.92	
2016-01-16 12:15,	5420	,	5.68	
2016-01-16 12:30,	5570	,	5.78	
2016-01-16 12:45,	5780	,	5.91	
2016-01-16 13:00,	5750	,	5.89	
2016-01-16 13:15,	5830	,	5.94	
2016-01-16 13:30,	5860	,	5.96	
2016-01-16 13:45,	5780	,	5.91	
2016-01-16 14:00,	5890	,	5.98	
2016-01-16 14:15,	5460	,	5.71	
2016-01-16 14:30,	5700	,	5.86	
